DATASET_YR	REPRJ_ID	INUN_ID	FT_N	PT_N	TOT_N	UG_FT_N	UG_PT_N	UG_TOT_N	FT_DEG_P	UG_RATIO	GRAD_STUD	FT_MEN_N	FT_WMN_N	PT_MEN_N	PT_WMN_N	TOT_MEN_N	TOT_WMN_N	FT_DEG_TERM_N	PT_DEG_TERM_N	TOT_DEG_TERM_N	UG_RATIO_FAC_N	UG_RATIO_STUD_N
2018	12	8840	286	204	490					17.00		150	136	91	113	241	249				354	6098
2018	12	8841	375	203	578					17.00		196	179	98	105	294	284	329	44	373	443	7358
2018	12	8842	269	182	451					16.00		145	124	80	102	225	226	210	52	262	329	5318
2018	12	8843	261	105	366					11.00		139	122	37	68	176	190	218	28	246	296	3238
2018	12	8844	167	294	461					14.00		75	92	152	142	227	234	82	61	143	264	3781
2018	12	8845	116	43	159					13.00		83	33	30	13	113	46	99	12	111	130	1724
2018	12	8848	138	136	274					13.00		96	42	70	66	166	108	116	45	161		
2018	12	8849	838	143	981							533	305	87	56	620	361					
2018	12	8850	92	57	149					15.00		73	19	47	10	120	29	42	10	52	111	1710
2018	12	8853	47	7	54							15	32	2	5	17	37	26	26	52		
2018	12	8857	4	10	14					18.00		4	0	5	5	9	5	0	1	1		
2018	12	8860	512	206	718					19.00		259	253	72	134	331	387	383	96	479	560	10814
2018	12	8861	54	63	117					8.00		13	41	20	43	33	84	32	12	44	75	594
2018	12	8862																				
2018	12	8863	14	2	16					7.00		6	8	0	2	6	10	4	1	5	16	119
2018	12	8864	268	162	430					13.00		140	128	87	75	227	203	252	95	347	252	3255
2018	12	8865								18.00												
2018	12	8867	257	158	415					10.00		189	68	120	38	309	106	243	88	331	297	3116
2018	12	8868	54	7	61					18.00		24	30	3	4	27	34	46	0	46	57	1044
2018	12	8870	331	388	719					17.00		151	180	177	211	328	391	310	127	437	445	7562
2018	12	8871	10	12	22																	
2018	12	8872	169	115	284					12.00		92	77	55	60	147	137	155	46	201	207	2488
2018	12	8878								18.00												
2018	12	8880	346	339	685					13.00		177	169	197	142	374	311	310	137	447	366	4816
2018	12	8881																				
2018	12	8882	41	60	101					21.00		18	23	23	37	41	60	12	4	16	51	1084
2018	12	8883	121	145	266					19.00											110	2083
2018	12	8884	93	55	148					13.00		52	41	29	26	81	67				111	1465
2018	12	8886	99	159	258					17.00		42	57	55	104	97	161					
2018	12	8887	42	28	70					10.00		10	32	8	20	18	52	15	6	21	51	505
2018	12	8888	150	300	450					27.00												
2018	12	8889	139	121	260					12.00		77	62	69	52	146	114	125	38	163	179	2221
2018	12	8890																				
2018	12	8892	187	33	220					8.00		101	86	17	16	118	102	186	24	210	198	1542
2018	12	8894	59	12	71					5.00		29	30	7	5	36	35	55	2	57	63	319
2018	12	8895	1129	562	1691					15.00		653	476	302	260	955	736	1020	100	1120	1288	19151
2018	12	8897	150	302	452					13.00		79	71	108	194	187	265	117	58	175	251	3313
2018	12	8898	38	80	118					10.00		17	21	36	44	53	65	23	30	53	118	601
2018	12	8899								21.00												
2018	12	8900	37	54	91							23	14	31	23	54	37	7	1	8		
2018	12	8902	39	25	64					20.00								28	2	30		
2018	12	8903	173	551	724					22.00		71	102	282	269	353	371	159	338	497	356	7912
2018	12	8904																				
2018	12	8905	6	0	6					5.00		6				6		6		6		
2018	12	8906																				
2018	12	8907																				
2018	12	8908																				
2018	12	8909	13	48	61					20.00		4	9	30	18	34	27	4				
2018	12	8916	393	373	766					17.00		190	203	175	198	365	401				766	13019
2018	12	8917	702	1360	2062					25.00		310	392	734	626	1044	1018					
2018	12	8919	133	60	193					13.00		93	40	31	29	124	69	111	27	138	153	2052
2018	12	8923	115	320	435					20.00		42	73	149	171	191	244	7	4	11		
2018	12	8926																				
2018	12	8928	123	166	289					25.00		49	74	64	102	113	176	24	18	42	178	4472
2018	12	8929	1483	1348	2831					14.00		861	622	745	603	1606	1225	1324		1324	1978	27773
2018	12	8931	13	7	20					8.00		9	4	3	4	12	8		3	3	20	150
2018	12	8932	393	265	658					14.00		218	175	127	138	345	313				481	6754
2018	12	8933	425	220	645					18.00		253	172	78	142	331	314			339		
2018	12	8935	63	50	113					12.00		33	30	26	24	59	54	46	13	59	80	951
2018	12	8936	40	151	191					15.00		21	19	62	89	83	108	5	7	12	90	1410
2018	12	8937	92	123	215					22.00												
2018	12	8938																				
2018	12	8939	2798	787	3585					20.00		1795	1003	505	282	2300	1285	2512	546	3058	2921	59063
2018	12	8943	669	351	1020					13.00		351	318	164	187	515	505	574	135	709	775	10046
2018	12	8944	38	8	46					20.00						24	22	21	0	21	46	960
2018	12	8947	82	45	127					14.00		39	43	19	26	58	69	70	12	82	97	1364
2018	12	8948	347	258	605					18.00		185	162	129	129	314	291					
2018	12	8949																				
2018	12	8950	530	115	645					13.00								19		19	568	7520
2018	12	8956	1573	217	1790					20.00		938	635	106	111	1044	746				1603	32718
2018	12	8958	135	99	234					13.00		65	70	51	48	116	118	120	0	120	168	2156
2018	12	8959	493	444	937					18.00		130	363	93	351	223	714	394	144	538	568	10332
2018	12	8960	58	22	80					12.00		47	11	11	11	58	22				80	977
2018	12	8963	59	34	93					13.00		37	22	15	19	52	41	42	5	47	70	926
2018	12	8964																				
2018	12	8965	31	8	39					11.00		28	3	8	0	36	3	27	6	33	34	370
2018	12	8966	33	54	87					19.00		23	10	35	19	58	29	24	16	40	49	941
2018	12	8967	51	2	53					6.00								36	1	37		
2018	12	8968																				
2018	12	8969	149	66	215					15.00		38	111	32	34	70	145	76	42	118		
2018	12	8971	79	60	139					16.00		40	39	38	22	78	61	59	10	69	102	1589
2018	12	8972								9.00		7		4	2	11	2				10	90
2018	12	8973								22.00												
2018	12	8974																				
2018	12	8975	114	399	513					13.00												
2018	12	8976	67	239	306							25	42	110	129	135	171	6	16	22		
2018	12	8978	341	900	1241					20.00											641	13057
2018	12	8980	74		361					14.00		41	33					47			161	2314
2018	12	8984	44	81	125					15.00		30	14	50	31	80	45	27	18	45	71	1051
2018	12	8985	7	15	22					7.00		1	6	6	9	7	15	6	3	9	12	85
2018	12	8986	102	291	393					24.00		44	58	118	173	162	231	35	55	90	199	4808
2018	12	8988	62	188	250					18.00		25	37	97	91	122	128	16	38	54	125	2266
2018	12	8990	70	33	103					13.00		33	37	11	22	44	59	40				
2018	12	8991	484	851	1335							245	239	414	437	659	676					
2018	12	8992	893	818	1711					17.00		379	514	360	458	739	972	711	209	920	1166	19684
2018	12	8995	82	21	103					11.00		44	38	12	9	56	47	79	10	89	89	960
2018	12	8996	47	39	86					21.00		23	24	18	21	41	45	42	26	68	86	1786
2018	12	8998	365	493	858					13.00		171	194	226	267	397	461	324	125	449	529	6804
2018	12	8999	33	61	94					16.00		12	21	21	40	33	61	4	2	6	94	1505
2018	12	9000	207									117	90					202				
2018	12	9001	92	176	268					18.00		55	37	85	91	140	128	78	85	163	151	2763
2018	12	9002	21	0	21					15.00		15	6	0	0	15	6				21	329
2018	12	9003	14	2	16					12.00		11	3	0	2	11	5					
2018	12	9004	21	0	21					12.00		19	2	0	0	19	2	0	0	0	21	260
2018	12	9005								12.00												
2018	12	9007	124	155	279					24.00		61	63	92	63	153	126	29	22	51	176	4310
2018	12	9009								21.00												
2018	12	9010	46	34	80					21.00		26	20	4	30	30	50	2	2	4		
2018	12	9011	327	300	627					21.00										49	426	7151
2018	12	9012	50	111	161					13.00		24	26	52	59	76	85				87	1182
2018	12	9013																				
2018	12	9014																				
2018	12	9015	70	81	151					10.00		28	42	41	40	69	82	46	17	63	97	974
2018	12	9016	193	102	295					10.00		100	93	52	50	152	143	180	63	243	243	2397
2018	12	9017																				
2018	12	9018	43	39	82					12.00		25	18	19	20	44	38	36	5	41	58	689
2018	12	9019	8	14	22					9.00		4	4	11	3	15	7	5	2	7	22	189
2018	12	9024	236	86	322					9.00		134	102	47	39	181	141	233	26	259	257	2440
2018	12	9025																				
2018	12	9026	113	52	165					16.00		71	42	30	22	101	64	74			163	2001
2018	12	9027	123	521	644					24.00		55	68	289	232	344	300	26	60	86	644	15658
2018	12	9028	41	131	172					11.00		10	31	27	104	37	135				172	1369
2018	12	9029	531	548	1079					15.00		275	256	234	314	509	570	137	194	331	714	10994
2018	12	9034	154	376	530					21.00		85	69	149	227	234	296				279	5859
2018	12	9035	52							15.00								26			145	2149
2018	12	9036	681	396	1077					9.00		377	304	185	211	562	515	636	257	893	645	5502
2018	12	9037	767	421	1188					8.00		444	323	246	175	690	498	728	212	940	830	6550
2018	12	9039	280	543	823					19.00		105	175	209	334	314	509	72			461	8902
2018	12	9040	67	172	239					17.00		29	38	75	97	104	135	14	15	29	146	2466
2018	12	9041								19.00												
2018	12	9042	72	75	147					17.00		37	35					44			97	1657
2018	12	9043	194	13	207					14.00		131	63	3	10	134	73	169	4	173	207	2995
2018	12	9044	313	246	559					20.00		133	180	102	144	235	324	30	20	50	395	7770
2018	12	9046	64	87	151					20.00		28	36	46	41	74	77					
2018	12	9047	55	94	149					14.00		27	28	47	47	74	75				149	2159
2018	12	9050	46	35	81					12.00		27	19	13	22	40	41	37	20	57	60	895
2018	12	9051	64	54	118					9.00		27	37	26	28	53	65	32	14	46	82	807
2018	12	9052																				
2018	12	9053	211	18	229					10.00		119	92	9	9	128	101	205	13	218	217	2206
2018	12	9054	35	301	336					8.00		17	18	164	137	181	155	36	64	100	336	1133
2018	12	9057	223	5	228					9.00		121	102	3	2	124	104	181	4	185	335	3141
2018	12	9061	501	1	502					9.00		400	101	0	1	400	102	300	0	300	501	4237
2018	12	9063	138	23	161					7.00		102	36	14	9	116	45	67	15	82	146	1045
2018	12	9065			520					15.00												
2018	12	9066								30.00		61	29	95	52	156	81	47	20	67	216	4028
2018	12	9070	113	19	132					8.00		96	17	17	2	113	19				113	925
2018	12	9071	611	0	611					7.00		490	121	0	0	490	121	317	0	317	611	4491
2018	12	9072	554	38	592					8.00		393	161	21	17	414	178	368	4	372	592	4525
2018	12	9073	6	18	24					41.00		5	1	15	3	20	4	6	18	24	24	291
2018	12	9074																				
2018	12	9078	49	14	63					8.00		21	28	3	11	24	39					
2018	12	9080								14.00												
2018	12	9081								22.00												
2018	12	9082	373	176	549					11.00								131	66	197	549	5610
2018	12	9086	133	78	211					14.00		87	46	51	27	138	73	53	18	71	162	2289
2018	12	9087	221	173	394																	
2018	12	9088	168	156	324																	
2018	12	9089	317	413	730																	
2018	12	9090																				
2018	12	9091	71	88	159																	
2018	12	9092	119	162	281																	
2018	12	9096	36	0	36																	
2018	12	9097	33	32	65							19	14	17	15	36	29					
2018	12	9101	168									86	82					159				
2018	12	9103	702	750	1452					18.00		407	295	322	428	729	723				882	16210
2018	12	9104	24	162	186					20.00		11	13	84	78	95	91	15	28	43	78	1524
2018	12	9105	1382	516	1898					23.00		761	621	219	297	980	918	1114	242	1356		
2018	12	9106	880	95	975							459	421	41	54	500	475	758	70	828		
2018	12	9107	326	216	542					17.00		186	140	110	106	296	246	257		257	398	6834
2018	12	9109	678	728	1406					12.00		329	349	315	413	644	762	449	23	472	920	10914
2018	12	9111	481	350	831					8.00		277	204	213	137	490	341	384	65	449	598	4918
2018	12	9112	102	127	229					9.00		54	48	47	80	101	128	52	10	62	173	1598
2018	12	9113																				
2018	12	9114																				
2018	12	9115	11							13.00		4	7	16	19	20	26	4	0	4	41	540
2018	12	9117	26	90	116					16.00											56	895
2018	12	9121								5.00		3	2	19	9	22	11	2		2		
2018	12	9122	19	40	59					13.00		11	8	15	25	26	33	5				
2018	12	9125								20.00												
2018	12	9127	1985	362	2347					15.00		1183	802	205	157	1388	959	1912	232	2144	2041	31563
2018	12	9128	1185	199	1384					19.00		716	469	95	104	811	573	995	99	1094	1244	23541
2018	12	9129	453	287	740					13.00		263	190	145	142	408	332	242	84	326	564	7544
2018	12	9130	172	68	240					16.00		90	82	24	44	114	126	70	0	70		
2018	12	9131	161	38	199					15.00		84	77	20	18	104	95	98	8	106	164	2465
2018	12	9132	449	72	521					7.00		250	199	45	27	295	226					
2018	12	9135	199	206	405					19.00						235	170					
2018	12	9140	147	412	559					16.00		76	71	196	216	272	287	133				
2018	12	9142	2783	564	3347					15.00											3347	51573
2018	12	9143	1751	62	1813					23.00		1091	660	10	52	1101	712					
2018	12	9144	1623	635	2258					17.00		1062	561	356	279	1418	840	1607	629	2236		
2018	12	9145																				
2018	12	9148	1290	344	1634					18.00		796	494	189	155	985	649	1264	337	1601		
2018	12	9149	1570	1136	2706					17.00		1041	529	618	518	1659	1047	1892	599	2491		
2018	12	9150	976	188	1164					22.00		637	339	110	78	747	417	956	184	1140	918	19834
2018	12	9151	1123	225	1348					19.00		779	344	119	106	898	450	1106	221	1327	1481	28127
2018	12	9153	994	169	1163					17.00		607	387	87	82	694	469	994	169	1163	1193	19820
2018	12	9154								19.00											970	18015
2018	12	9158	539	187	726					16.00		258	281	53	134	311	415	399			559	9069
2018	12	9159	1572	479	2051					30.00		893	679	210	269	1103	948	1325	183	1508	1732	51285
2018	12	9160																				
2018	12	9162	1403	268	1671					5.00		954	449	178	90	1132	539	1403	250	1653	1166	6249
2018	12	9163	2212	1299	3511					17.00		1267	945	594	705	1861	1650				1754	29107
2018	12	9164	168	171	339					16.00		59	109	80	91	139	200				232	3711
2018	12	9166																				
2018	12	9167	444	330	774					19.00		212	232	135	195	347	427	272	68	340	554	10501
2018	12	9168	3989	836	4825					15.00		1786	2203	348	488	2134	2691	2515	356	2871		
2018	12	9174	1223	366	1589					16.00		755	468	174	192	929	660	1151	66	1217	1546	25335
2018	12	9179	153	58	211					10.00								126		126	139	1324
2018	12	9180	563	471	1034					15.00		318	245	289	182	607	427	496		496	638	9343
2018	12	9181	1198	488	1686					13.00		693	505	237	251	930	756	1088	205	1293	1322	17175
2018	12	9182	733	557	1290					11.00		400	333	258	299	658	632			862	661	7236
2018	12	9183	345	445	790					10.00		175	170	207	238	382	408	315	240	555	314	3022
2018	12	9185	105	280	385					13.00		57	48					61	27	88		
2018	12	9187	173	89	262					11.00		97	76	35	54	132	130	149	30	179	202	2130
2018	12	9188																				
2018	12	9189	2028	279	2307					17.00		1228	800	152	127	1380	927	1913	186	2099	1923	33586
2018	12	9191																				
2018	12	9192			756					23.00										746		
2018	12	9193	355	520	875					9.00		201	154					206			528	5804
2018	12	9194	241	97	338					13.00		118	123	45	52	163	175	172	25	197	235	2937
2018	12	9195	1153	251	1404					10.00		626	527	145	106	771	633	1029	236	1265	1237	12275
2018	12	9196																				
2018	12	9197	131	85	216					16.00		89	42	46	39	135	81				216	4368
2018	12	9198								21.00												
2018	12	9199																				
2018	12	9200	178	105	283					23.00		89	89	39	66	128	155				213	4845
2018	12	9201	116	1	117																	
2018	12	9202	77	0	77					24.00		43	34	0	0	43	34	64	0	64	77	1856
2018	12	9203								15.00												
2018	12	9207	1560	868	2428					22.00		925	635	563	305	1488	940	1349	485	1834	1608	35030
2018	12	9208	301	209	510					15.00		166	135	76	133	242	268				371	5600
2018	12	9209	376	372	748					19.00		198	178	174	198	372	376	317	154	471	748	13919
2018	12	9210	136	103	239					18.00		69	67	41	62	110	129	118	43	161	156	2788
2018	12	9213	679	119	798					14.00		438	241	50	69	488	310	593	58	651	689	9315
2018	12	9214	1200	413	1613					17.00		619	581	179	234	798	815	1055	263	1318	1307	22769
2018	12	9217								18.00		1270	489	0	0	1270	489	1750	0	1750	1739	31909
2018	12	9220	1484	132	1616					16.00		1010	474	80	52	1090	526	1442	129	1571	1280	20482
2018	12	9221	8	30	38					3.00		5	3	15	15	20	18	7	12	19	38	118
2018	12	9222	1359	266	1625					17.00		808	551	132	134	940	685	1219	131	1350	1394	23206
2018	12	9224																				
2018	12	9225	74	63	137					24.00		38	36	38	25	76	61	14	2	16	95	2274
2018	12	9227	45	0	45					21.00		20	25	0	0	20	25	39	0	39		
2018	12	9228	226	290	516					12.00		105	121	140	150	245	271	172			323	3944
2018	12	9230																				
2018	12	9233	936	400	1336					15.00		529	407	161	239	690	646	824	144	968	1069	15804
2018	12	9234	616	503	1119					17.00		345	271	287	216	632	487	556	230	786		
2018	12	9235	87	173	260					16.00		51	36	75	98	126	134	50	45	95	172	2670
2018	12	9236	114	88	202					13.00		44	70	29	59	73	129	98	27	125	143	1801
2018	12	9237	34	59	93					14.00		20	14	20	39	40	53	15	6	21	54	755
2018	12	9238	28	40	68					12.00		17	11	13	27	30	38	23	18	41	41	478
2018	12	9239	512	326	838					16.00		311	201	135	191	446	392	448	64	512	621	9751
2018	12	9240	42	60	102					13.00		22	20	24	36	46	56	27	14	41	62	782
2018	12	9244			2385																	
2018	12	9245	157	124	281					18.00		68	89	63	61	131	150	123	57	180	198	3593
2018	12	9246	1830	803	2633					18.00		1138	692	454	349	1592	1041			2125	2098	37384
2018	12	9250	546	292	838					18.00		286	260	155	137	441	397	464	105	569	643	11666
2018	12	9251	209	98	307					13.00		118	91	37	61	155	152	177	27	204	242	3156
2018	12	9255	189	3502	3691					19.00		105	84	1891	1611	1996	1695	141	1919	2060	1356	26326
2018	12	9257	1351	144	1495					17.00		761	590	81	63	842	653	1278	102	1380	1399	24399
2018	12	9258	700	446	1146					17.00		347	353	182	264	529	617	689	148	837	706	11871
2018	12	9262	1115	499	1614					12.00		660	455	264	235	924	690	983	290	1273	1344	13619
2018	12	9263	2791	643	3434					15.00		1646	1145	304	339	1950	1484	2477	453	2930	2583	38076
2018	12	9264	328	239	567					17.00		194	134	141	98	335	232	282	97	379	408	6904
2018	12	9265	326	247	573					13.00		157	169	94	153	251	322	252	77	329	408	5480
2018	12	9267	491	105	596					18.00		268	223	52	53	320	276	370	26	396	526	9447
2018	12	9271	2599	1107	3706					17.00		1476	1123	607	500	2083	1623	2073	504	2577	2253	38663
2018	12	9272	125	40	165					11.00		70	55	19	21	89	76	116	19	135	138	1559
2018	12	9273	71	45	116					16.00		39	32	21	24	60	56	33	7	40	86	1413
2018	12	9276	1045	299	1344					18.00		538	507	138	161	676	668	832	171	1003	1103	19869
2018	12	9277	698	138	836					2.00		412	286	78	60	490	346	541	138	679		
2018	12	9278	1246	68	1314					18.00		739	507	38	30	777	537	1139	58	1197		
2018	12	9279	745	462	1207					14.00		390	355	249	213	639	568	610	206	816	898	12231
2018	12	9280	373	80	453					20.00		272	101	58	22	330	123	344	37	381	400	7857
2018	12	9281	432	393	825					18.00		200	232	146	247	346	479	325	136	461	539	9918
2018	12	9286	374	113	487					12.00												
2018	12	9287	521	207	728					17.00		313	208	85	122	398	330	411	92	503	704	11649
2018	12	9288	152	69	221					14.00		76	76	28	41	104	117	141	20	161	175	2489
2018	12	9289	1500	4600	6100													1500	3000	4500		
2018	12	9290	1117	12	1129					21.00		757	360	9	3	766	363	1009	12	1021	1094	23173
2018	12	9291	520	524	1044					17.00		291	229	261	263	552	492	429	108	537	695	11992
2018	12	9292	1023	209	1232					3.00		602	421	101	108	703	529	892	179	1071		
2018	12	9294	961	817	1778					21.00								875		875	1131	23909
2018	12	9295	710	564	1274					20.00		409	301	248	316	657	617	641	173	814	898	18304
2018	12	9298	532							15.00		324	208					476			532	7949
2018	12	9299																				
2018	12	9301	285	314	599					13.00								206	132	338	187	2355
2018	12	9302	654	405	1059					18.00		356	298	153	252	509	550	575	138	713	789	14579
2018	12	9303	263	384	647					16.00		174	89	243	141	417	230	214	172	386	385	6167
2018	12	9304	1103	348	1451					16.00		565	538	162	186	727	724	856	71	927	1219	20060
