DATASET_YR	REPRJ_ID	INUN_ID	EN_SYS_N	EN_FRSH_FT_MEN_N	EN_FRSH_FT_WMN_N	EN_FRSH_PT_MEN_N	EN_FRSH_PT_WMN_N	EN_OTH_1ST_FT_MEN_N	EN_OTH_1ST_FT_WMN_N	EN_OTH_1ST_PT_MEN_N	EN_OTH_1ST_PT_WMN_N	EN_DEG_FT_MEN_N	EN_DEG_FT_WMN_N	EN_DEG_PT_MEN_N	EN_DEG_PT_WMN_N	EN_CRDT_FT_MEN_N	EN_CRDT_FT_WMN_N	EN_CRDT_PT_MEN_N	EN_CRDT_PT_WMN_N	GRS_BACH_INIT_N	GRS_BACH_EXCLUDE_N	GRS_BACH_ADJUST_N	GRS_4YR_N	GRS_5YR_N	GRS_6YR_N	GRS_BACH_TOT_N	GRS_BACH_TOT_P	GRS_ASSOC_INIT_N	GRS_ASSOC_EXCLUDE_N	GRS_ASSOC_ADJUST_N	GRS_2YR_LESS_N	GRS_2YR_LESS_150_N	GRS_2YR_MORE_N	GRS_2YR_MORE_150_N	GRS_TFER_TOT_N	GRS_TFER_2YR_N	GRS_TFER_4YR_N	FRSH_GPA_SUBMIT_P	EN_TFER_N	EN_UG_FT_MEN_N	EN_UG_FT_WMN_N	EN_UG_PT_MEN_N	EN_UG_PT_WMN_N	EN_FP_FT_MEN_N	EN_FP_FT_WMN_N	EN_FP_PT_MEN_N	EN_FP_PT_WMN_N	EN_GRAD_FT_MEN_N	EN_GRAD_FT_WMN_N	EN_GRAD_PT_MEN	EN_GRAD_PT_WMN_N	EN_TOT_FT_MEN_N	EN_TOT_FT_WMN_N	EN_TOT_PT_MEN_N	EN_TOT_PT_WMN_N	EN_TOT_UG_N	EN_TOT_N	EN_ALIEN_N	EN_BLACK_N	EN_NATIVE_N	EN_ASIAN_N	EN_HISPANIC_N	EN_WHITE_N	EN_UNKNOWN_N	EN_ETHNIC_TOT_N	EN_OLD_P	EN_NRES_P	UG_STATE_N	UG_COUNTRY_N	FRSH_HS_RANK_SUBMIT_P	FRSH_HS_RANK_50_P	FRSH_HS_RANK_25_P	FRSH_HS_RANK_10_P	FRSH_GPA	FULBRIGHT_N	MARSHALL_N	RHODES_N	FRSH_WSTNGHOUSE_N	FRSH_NAT_MERIT_N	FRSH_PRES_N	FRSH_VALED_N	FRSH_STUD_GOVT_N	RETENTION_FRSH_P	ASSOC_TO_4YR_P	BACH_TO_GRAD_P	BACH_TO_GRAD_BUS_P	BACH_TO_GRAD_ENG_P	BACH_TO_GRAD_LAW_P	BACH_TO_GRAD_THEO_P	BACH_TO_GRAD_DENT_P	BACH_TO_GRAD_ART_SCI_P	BACH_TO_GRAD_MED_P	BACH_TO_GRAD_VET_P	BACH_TO_GRAD_EDU_P	BACH_TO_GRAD_OTH_P	CERTIF_DIPLOMA_N	DEG_ASSOC_N	DEG_BACH_N	CERTIF_POST_BACH_N	DEG_MASTER_N	CERTIF_POST_MASTER_N	DEG_DOCTOR_N	DEG_FP_N	CERTIF_FP_N	EN_AGE_UP_21_P	EN_AGE_22_24_P	EN_AGE_25_29_P	EN_AGE_30_45_P	EN_AGE_46_UP_P	ACAD_YR	ACAD_YR_OUTCOME	GRS_COHORT_YR	RETENTION_COHORT_YR	DEG_DOCTOR_OTH_N	DEG_DOCTOR_PROF_N	DEG_DOCTOR_RESEARCH_N	EN_GRAD_ALL_FT_MEN_N	EN_GRAD_ALL_FT_WMN_N	EN_GRAD_ALL_PT_MEN_N	EN_GRAD_ALL_PT_WMN_N	EN_NONRES_ALIEN_N	EN_HISPANIC_ETHNICITY_N	EN_BLACK_NONHISPANIC_N	EN_WHITE_NONHISPANIC_N	EN_NATIVE_NONHISPANIC_N	EN_ASIAN_NONHISPANIC_N	EN_ISLANDER_NONHISPANIC_N	EN_MULTIRACE_NONHISPANIC_N	EN_RACE_ETHNICITY_UNKNOWN_N	EN_RACE_ETHNICITY_TOT_N	FRSH_GPA_WEIGHTED	GRS_BACH_INIT_PELL_N	GRS_BACH_EXCLUDE_PELL_N	GRS_BACH_ADJUST_PELL_N	GRS_4YR_PELL_N	GRS_5YR_PELL_N	GRS_6YR_PELL_N	GRS_BACH_PELL_N	GRS_BACH_PELL_P	GRS_BACH_INIT_STAFFORD_N	GRS_BACH_EXCLUDE_STAFFORD_N	GRS_BACH_ADJUST_STAFFORD_N	GRS_4YR_STAFFORD_N	GRS_5YR_STAFFORD_N	GRS_6YR_STAFFORD_N	GRS_BACH_STAFFORD_N	GRS_BACH_STAFFORD_P	GRS_BACH_INIT_NO_AID_N	GRS_BACH_EXCLUDE_NO_AID_N	GRS_BACH_ADJUST_NO_AID_N	GRS_4YR_NO_AID_N	GRS_5YR_NO_AID_N	GRS_6YR_NO_AID_N	GRS_BACH_TOT_NO_AID_N	GRS_BACH_TOT_NO_AID_P
2018	12	5979		64	149	0	0	6	5	0	0	154	272	0	2	0	2	0	0	213	0	213	106	7	0	113	53.00												46	224	428	0	2									224	428	0	2	654	654									8.00	51.00	40	5														126.00															172	4												2011										8	90	21	406	5	29	4	64	27	654																									
2018	12	5980		880	1159	13	22	411	493	89	114	2222	3192	605	967	0	0	5	2	1410	0	1410	227	188	76	491	35.00											99.70	847	3513	4844	712	1105									3730	5183	1206	2117	10174	12236									13.24	2.51	43	41	98.63	73.00	27.00	7.00	3.26									55.27															1658		604											2011					31	217	339	494	1012	219	5118	640	3624	17	261	3	92	200	10174																									
2018	12	5981																																					2213	7127	7418															14545	14545									41.00	0.00			0.00																											630																																																										
2018	12	5982																																																						1575	1575									30.00	2.00	8	1																											197	132																								0	301	172	1083	52	15	5		0	1628																									
2018	12	5983		0	82	0	0	0	11	0	0	0	167	0	5	0	0	0	0	14	0	14	8	0	0	8	57.00		0									95.00	10	0	260	0	5									0	260	0	5	265	265									15.00	85.00	32	18	75.00	60.00	34.00	12.00	3.4						2	3	20	70.00	95.00	20.00												79	16													2014										39	22	12	178	4	1	1	13		265		4	0	4	3	0	0	3	75.00	2	0	2	2	0	0	2	100.00	8	0	8	3	0	0	3	38.00
2018	12	5984		628	486	283	227	0	0	0	0	1464	1052	1301	1576	110	79	335	408									1313	0	1313	0	0		403	229				436	2202	1617	1919	2211									2202	1617	1919	2211	7949	7949										0.37	6	0														71.70													5	1319														2014										184	1654	391	4593	28	446	12	143	498	7949																									
2018	12	5985		120	143	0	0	16	17	0	0	321	365	2	2	1	0	21	22	286	1	285	167	23	8	198	69.50											81.00	33	458	525	23	24									475	541	26	26	1030	1068									1.00	70.00			36.00	90.00	61.00	31.00	3.63									87.00															224		27											2011						17	16	3	2	32	27	26	849	0	9	0	41	2	986		70	0	70	38	3	2	43	61.40	85	0	85	44	8	2	54	63.50	131	1	130	85	12	4	101	77.70
2018	12	5987		339	461	81	129	312	455	216	469	294	446	222	459	6	15	176	248									508	1	507		13		135	138					951	1377	695	1305									951	1377	695	1305	4328	4328									13.00	10.00			61.00	50.00	23.00	6.00	2.94							13		58.06													48	520														2008																																												
2018	12	5988																																					553																	6380	6380									32.00	0.00																														322																																																										
2018	12	5992		77	57	73	70	0	0	0	0	434	544	537	833	6	8	142	240									231				17		45	58				383	517	609	752	1143									517	609	752	1143	3021	3021													0.00																										351	500														2014										35	247	488	1879	22	86	14	117	133	3021																									
2018	12	5993		479	638	1	2	26	45	6	9	1262	1555	65	124	5	1	20	17	974	0	974	710	69	6	785	81.00											100.00	45	1772	2239	92	152									2922	3918	667	1147	4255	8654									5.10	77.00	51	27	45.00	93.00	69.00	33.00	3.79									89.00		33.00											2	1	983	59	492	56										2011				744	7	1150	1679	575	995	110	341	110	2980	17	389	18	195	52	4212	X	182	0	182	110	15	2	127	70.00	287	0	287	214	14	3	231	80.00	505	0	505	386	40	1	427	85.00
2018	12	5994		10	5	1	1	14	6	19	10	46	21	41	22	0	1	1	0	12	0	12	0	1	1	2	17.00											82.00	24	70	33	62	33									87	47	85	45	198	264									51.00	2.00			41.00	57.00	29.00	0.00	3.16									92.00														1	41		6											2011						17	14	23	12	5	28	27	103		2		15	18	198																		12	0	12	0	1	1	2	17.00
2018	12	5996																																					296																	4960	4960									30.00	6.40	12	0														64.00													402	759																								48	458	50	3866	86	81	20	265	86	4960																									
2018	12	5997																																																						189	214																																								17	20																																																									
2018	12	5998																																					1088																	12025	12025									31.00	0.00																														710																																																										
2018	12	5999		194	239	0	0	0	0	0	0	1353	1330	0	0	0	0	0	0																			100.00	234	1547	1569	0	0									1553	1578	0	0	3116	3131									18.00	66.00	53	46	52.00	58.00	26.00	9.00	3.1																						20	1034	358	17																		6	9	0	0	461	499	196	1542	13	203	12	102	88	3116	X																								
2018	12	6000		164	141	0	0	0	0	0	0	332	332	16	43	0	0	30	35	198	0	198	75	18	0	93	47.00											100.00	62	496	473	46	78									511	499	46	78	1093	1134									4.00	46.00	38	20	83.00	64.00	28.00	9.00	3.27							7		68.00		15.00													190		11											2011						15	26			68	63	126	729	5	3	2	32	0	1028		114	0	114	38	11	0	49	43.00	50	0	50	26	4	0	30	60.00	34	0	34	11	3	0	14	41.00
2018	12	6001		209	200	4	6	65	56	16	39	526	682	46	89	14	28	489	613	453	0	453	107	50	12	169	37.00											98.00	153	814	966	555	747									2213	2926	989	1565	3082	7693									26.85	32.00	38	26	68.00	72.00	42.00	15.00	3.47							8		65.00														6	347		1235											2009					40	1399	1960	434	818	78	38	103	1493	7	8	1	30	180	1938																									
2018	12	6002		88	90	0	0	0	0	0	0	354	452	40	143	0	0	45	42	194	0	194	43	25	4	72	37.00											100.00	220	442	542	85	185									462	572	169	278	1254	1481									27.00	83.00	31	19	67.00	74.00	34.00	20.00	3.3									62.00															340		120											2008						20	30	84	93	40	37	145	759	3	10	0	0	173	1167																									
2018	12	6003																										631		631	3	3	142	142	74					962	1336	515	1031									962	1336	515	1031	3844	3844									34.00																	66.00													133	588														2011										5	1095	895	1713	50	32	35	0	19	3844																									
2018	12	6004																																																						283	283									60.00																																																																																									
2018	12	6005																																																						327	327									51.00																																																																																									
2018	12	6006		249	352	0	2	46	32	16	51	630	749	86	322	0	1	6	23	604	0	604	271	40	6	317	52.50											99.00	57	925	1134	108	398									1019	1261	115	404	2565	2799									21.00	26.00	29	21	24.00	47.00	16.00	3.00	2.9									68.00		9.00													689		113											2011						94	127	7	6	46	176	286	1686	8	64	6	60	203	2535		157	0	157	57	16	1	74	47.00	268	0	268	138	16	4	158	59.00	179	0	179	76	8	1	85	48.00
2018	12	6008																																																						135	164									1.00																																																																																									
2018	12	6012		796	809	482	546	905	1199	1305	1923	871	1231	1400	3241	2182	2597	3556	7022									2124	0	2124	20	20	68	68	270			0.00	1636	4754	5836	6743	12732									4754	5836	6743	12732	30065	30065									54.00	1.00		27	0.00													48.00													469	2193														2009										231	886	4899	8028	154	295	0	37	2811	17341																									
2018	12	6013		255	346	579	609	53	52	410	619	368	489	1284	1749	36	37	396	424																					712	924	2669	3401									712	924	2669	3401	7706	7706												8																											189	357																																																										
2018	12	6014		302	390	0	2	81	203	20	48	750	1075	66	196	18	26	1337	1802	901	0	901	263	136	29	428	48.00											98.00	352	1151	1694	1423	2048									1418	2520	1689	2872	6316	8499									14.00	9.00	38	28	35.00	65.00	33.00	10.00	3.2									78.00		24.00												2	771	36	811	116										2011					30	267	826	266	824	193	461	332	1503	7	140	1	50	446	3133		302	0	302	61	41	13	115	38.00	210	0	210	51	40	3	94	45.00	389	0	389	151	55	13	219	56.00
2018	12	6015																																					1832																	15439	15439									33.00	0.00																														763																																																										
2018	12	6017		62	84	15	22	92	143	59	171	35	12	202	289	0	0	0	0																			0.00	343	189	239	276	482									189	239	276	482	1186	1186									23.00	4.00	3	0	0.00																										250	126																								1	22	55	1097	9	8	0	55	8	1259																									
2018	12	6018		115	272	0	0	66	132	5	44	289	685	34	127	0	0	12	21	434	0	434	140	83	17	240	55.30											98.00	247	470	1089	51	192									633	1547	92	364	1802	2636									20.00			18	69.00	87.60	57.70	23.60	3.63									76.30		21.00											45		490	0	297	0										2011				59		163	458	41	172	38	123	195	1322	4	47	2	16	22	1769		186	0	186	43	47	10	100	53.80	140	0	140	45	23	2	70	50.00	108	0	108	52	13	5	70	64.80
2018	12	6019		1007	683	1181	801																																612	1007	683	1181	801									1007	683	1181	801	3672	3672									46.00	3.00	8	28																											561	366																								31	104	251	2920	30	122	0	0	210	3668																									
2018	12	6020		259	101	13	8	89	44	62	37	583	294	309	225	7	20	408	503	302	0	302	62	39	12	113	37.40											97.90	289	938	459	792	773									998	471	984	854	2962	3307									30.00	39.00	50	19					3.17									71.80													6	50	322	10	88											2010					10	60	12	192	81	27	79	77	1695	17	34	1	78	16	2024		120	0	120	23	10	5	38	31.70	70	0	70	13	16	1	30	42.90	112	0	112	26	13	6	45	40.20
2018	12	6021		106	93	1	2	31	51	1	5	184	223	11	26	0	0	13	12	109	0	109	30	13	3	46	42.00											98.00	90	321	367	26	45									328	369	59	80	759	836									14.00	26.00	29	2	97.00	75.00	36.00	9.00	3.36									67.00														54	88		11											2005						7	2	33	35	7	18	25	642	11	9	0	22	1	735																									
2018	12	6022																																					2270	5781	7242	798	864									7101	8591	1041	1356	14685	18089									17.00		36	124																											610		3232	0	1031																109	1320	1349	243	492																																			
2018	12	6023		193	345	0	2	117	134	53	73	689	906	208	333	22	17	27	42	437	0	437	194	48	12	254	58.00											99.60	246	1021	1402	288	450									1335	1833	738	1161	3161	5067									22.00	8.00	40	43	69.00	79.00	48.00	21.00	3.52							5		70.00													0	16	670	13	541	0										2011					45	314	431	450	711	217	505	384	1851	26	62	8	0	0	3053		100	0	100	43	11	3	57	57.00	100	0	100	41	11	4	56	56.00	237	0	237	110	26	5	141	59.00
2018	12	6024		16	14	1	1	0	0	0	0	96	63	32	29	0	0	0	0	47	0	47	11	5	0	16	34.00											97.00	49	112	77	33	30									112	77	33	30	252	252									39.00	45.00	13	6	78.00	44.00	16.00	8.00	3.04									47.00		52.00												5	38	0												2010										6	43	59	114	2	2	1	14	11	252																									
2018	12	6026		15	9	0	0	0	0	0	0	32	39	0	0	0	0	0	0									25	0	25	12	12							40	47	48	0	0									47	48	0	0	95	95									59.00	12.00	6	0																											32	43														2013											22	33	37		3				95																									
2018	12	6028		389	537	53	80	44	51	18	32	887	1265	498	818	68	93	135	220	357	1	356	65	44	27	136	38.00											98.00	2	1388	1946	704	1150									1388	1946	704	1150	5188	5188									19.30	3.00	13	53					3.1									72.50													61	316	365													2010										135	1177	222	3280	15	75	6	81	197	5188																									
2018	12	6031																																					81																	4387	4387									36.00	1.00																														231																																																										
2018	12	6032		142	148	47	67	0	5	0	0	229	426	163	416	32	31	529	410									426	2	424		31		115	83				684	403	610	739	893									403	610	739	893	2645	2645									32.00	7.00	5	3														52.00	58.00												326	377														2013										1	123	391	1850	9	38	3	0	230	2645																									
2018	12	6034		633	582	0	0	0	0	0	0	1561	1538	0	1	27	19	25	24	1112	2	1110	973	77	15	1065	96.00												4	2221	2139	25	25									3308	3081	57	63	4410	6509									1.00	97.00	50	81	50.00	99.00	98.00	93.00										97.00		13.00													1069		673											2011				72	83	1087	942	32	38	373	434	288	2167	80	646	14	233	80	4315		143	0	143	115	16	1	132	92.00	97	0	97	85	3	3	91	94.00	872	2	870	773	58	11	842	97.00
2018	12	6037		287	217	35	66	159	117	155	271	871	821	727	1311	7	9	251	338	291	0	291				136	47.00											94.00	702	1324	1164	1168	1986									1706	1706	1451	2369	5642	7232									42.00	6.00	39	26					3.2									74.00													53	261	1000	11	577	7										2011						382	542	283	383	142	249	646	3695	31	147	12	176	544	5642		132	0	132				44	33.00	91	0	91				45	49.00	68	0	68				47	69.00
2018	12	6039		231	409	1	0	103	97	4	7	740	1142	88	151	0	1	3	10	626	1	625	290	70	10	370	59.20											99.22	178	1074	1649	96	168									1581	2633	163	265	2987	4642									14.00	34.00	47	44	33.00	80.00	54.00	29.00	3.57							9		79.00		30.00													687	63	531											2011				72	39	507	984	67	97	86	205	204	2279	5	92	2	81	33	2987		193	0	193	53	27	3	83	43.00	138	0	138	70	17	1	88	63.80	295	1	294	167	26	6	199	67.70
2018	12	6040		258	256	0	0	0	1	0	0	652	624	0	0	1	4	0	0	499	0	499	447	18	1	466	93.00											99.80	13	911	885	0	0									911	885	0	0	1796	1796									0.00	77.00	49	49	34.00	99.00	95.00	77.00	3.9									94.00															468													2011										125	132	121	1207	12	97	0	73	29	1796																									
2018	12	6041																																					227																	4101	4101									53.00	0.00																														338																																																										
2018	12	6042		47	69	1	0	0	0	0	0	161	291	3	27	0	0	12	29	100	0	100	32	13	3	48	48.00											81.00	66	208	360	16	56									208	360	16	56	640	640									24.00	34.00	19	21	39.00	50.00	28.00	11.00	2.9									66.00														44	73													2002																																												
2018	12	6043		1	7	3	16	1	7	5	16	2	16	19	66	0	0	0	0									9	0	9	1	0								4	30	27	98									4	30	27	98	159	159									67.00	2.00	2																												4	43														2012										0	3	63	86	1	0	0	0	6	159																									
2018	12	6044		62	44	2	4	15	12	2	7	41	25	4	25	1	5	37	43									113	0	113	0	0	60	42	35	6	16		36	119	86	45	79									119	86	45	79	329	329									189.00	80.00	19	2															31.00												0	56														2013										8	10	15	161	11	3	1	12	7	329																									
2018	12	6045		401	449	221	275	586	706	637	1045	774	1088	1260	2140	529	652	857	1521									1170	0	1170				423	152				502	2290	2895	2975	4981									2290	2895	2975	4981	13141	13141									39.00	1.00	38	27																											1046	1704	461													2013										51	2182	1606	8369	31	284	20	418	180	13141																									
2018	12	6046		0	4	0	1	3	10	0	5	14	114	29	361	0	0	1	1																				131	17	128	30	368									17	128	30	368	543	543									45.00	25.00																															192																							0	11	62	417	2	10	1	6	32	541																									
2018	12	6048																																																						132	132									91.00																																																																																									
2018	12	6049		248	249	0	0	6	2	0	0	268	328	68	91	0	0	7	34	155	0	155	63	4	2	69	45.00	492	0	492					308	99	209	98.00	46	522	579	75	125									522	579	75	125	1301	1301									4.00	48.00	35	17					2.61									70.00	98.00	6.00												231	145													2011										66	100	180	686	7	20	3	47	151	1260																									
2018	12	6050		63	51	30	22	0	0	0	0	284	273	453	671	5019	4250	4640	5052																					5366	4574	5123	5745									5366	4574	5123	5745	20808	20808																																							635	2118																									5728	891	3962	109	9661	165		292	20808																									
2018	12	6051		14								14																12	0	12			9		9		9		14	28	0	0	0									28	0	0	0	28	28									0.00	83.00	14	3	50.00	100.00	100.00	100.00										93.00	75.00													11														2011										4	1	0	18	0	4	0	1	0	28																									
2018	12	6052																																																																																																																																																									
2018	12	6054		99	51	0	1	14	21	1	8	187	153	24	40	0	0	0	0																			94.00	35	300	225	25	49									302	227	36	65	599	630									19.50	30.00	23	4	86.00	64.00	27.00	6.00	3.12									60.30													0	2	126	0	12	0													0	0	0	2	2	11	16	10	43	75	454	2	5	0	16	5	610																									
2018	12	6057																										1533	0	1533	44	24	238	163	535	69	459		1106	2745	2615	3030	4858									2745	2615	3030	4858	13248	13248									56.00	1.00	9	53														61.00	72.00												350	1054														2008											281	3263	8233	25	550	12	263	621	13248																									
2018	12	6059		304	636	6	5	158	240	13	34	732	1384	70	96	32	85	84	172	1062	0	1062	204	161	25	390	37.00											100.00	198	1226	2345	173	307									1329	2505	194	325	4051	4353									6.00	51.00				62.00	25.00	7.00	3.09									70.70															586		80											2011				28		103	160	21	18	66	182	2039	266	8	17	2	136	11	2727		648	0	648	112	97	13	222	34.30	234	0	234	33	37	6	76	32.50	180	0	180	59	27	6	92	51.10
2018	12	6060		456	489	158	188	0	0	0	0	757	858	1265	2271	30	26	258	279																				0	1243	1373	1681	2738									1243	1373	1681	2738	7035	7035																										52.00													115	654																								128	667	1803	3273	26	284	16	145	100	6442																									
2018	12	6061		336	396	69	78	0	0	0	0	528	714	559	1293	4	3	179	270																				0	868	1113	807	1641									868	1113	807	1641	4429	4429																										55.00													247	492																								115	292	747	2603	22	72	3	87	32	3973																									
2018	12	6062		209	262	53	67					313	479	405	944	7	15	68	133																				0	529	756	526	1144									529	756	526	1144	2955	2955																										52.00													69	360																								21	176	782	1537	12	68	3	89	44	2732																									
